Agency,SideID,Date,Discharge cfs,Data Quality,discharge m3/s
USGS,11252275,8/9/17,736,A,20.841312
USGS,11252275,8/10/17,734,A,20.784678
USGS,11252275,8/11/17,726,A,20.558142
USGS,11252275,8/12/17,630,A,17.83971
USGS,11252275,8/13/17,416,A,11.779872
USGS,11252275,8/14/17,406,A,11.496702
USGS,11252275,8/15/17,412,A,11.666604
USGS,11252275,8/16/17,446,A,12.629382
USGS,11252275,8/17/17,431,A,12.204627
USGS,11252275,8/18/17,419,A,11.864823
USGS,11252275,8/19/17,407,A,11.525019
USGS,11252275,8/20/17,402,A,11.383434
USGS,11252275,8/21/17,397,A,11.241849
USGS,11252275,8/22/17,397,A,11.241849
USGS,11252275,8/23/17,416,A,11.779872
USGS,11252275,8/24/17,401,A,11.355117
USGS,11252275,8/25/17,397,A,11.241849
USGS,11252275,8/26/17,408,A,11.553336
USGS,11252275,8/27/17,402,A,11.383434
USGS,11252275,8/28/17,396,A,11.213532
USGS,11252275,8/29/17,396,A,11.213532
USGS,11252275,8/30/17,415,A,11.751555
USGS,11252275,8/31/17,408,A,11.553336
USGS,11252275,9/1/17,399,A,11.298483
USGS,11252275,9/2/17,405,A,11.468385
USGS,11252275,9/3/17,401,A,11.355117
USGS,11252275,9/4/17,395,A,11.185215
USGS,11252275,9/5/17,402,A,11.383434
USGS,11252275,9/6/17,405,A,11.468385
USGS,11252275,9/7/17,402,A,11.383434
USGS,11252275,9/8/17,398,A,11.270166
USGS,11252275,9/9/17,401,A,11.355117
USGS,11252275,9/10/17,390,A,11.04363
USGS,11252275,9/11/17,385,A,10.902045
USGS,11252275,9/12/17,396,A,11.213532
USGS,11252275,9/13/17,394,A,11.156898
USGS,11252275,9/14/17,395,A,11.185215
USGS,11252275,9/15/17,392,A,11.100264
USGS,11252275,9/16/17,392,A,11.100264
USGS,11252275,9/17/17,387,A,10.958679
USGS,11252275,9/18/17,385,A,10.902045
USGS,11252275,9/19/17,391,A,11.071947
USGS,11252275,9/20/17,396,A,11.213532
USGS,11252275,9/21/17,341,A,9.656097
USGS,11252275,9/22/17,333,A,9.429561
USGS,11252275,9/23/17,330,A,9.34461
USGS,11252275,9/24/17,329,A,9.316293
USGS,11252275,9/25/17,325,A,9.203025
USGS,11252275,9/26/17,325,A,9.203025
USGS,11252275,9/27/17,332,A,9.401244
USGS,11252275,9/28/17,330,A,9.34461
USGS,11252275,9/29/17,327,A,9.259659
USGS,11252275,9/30/17,324,A,9.174708
USGS,11252275,10/1/17,323,A,9.146391
USGS,11252275,10/2/17,342,A,9.684414
USGS,11252275,10/3/17,387,A,10.958679
USGS,11252275,10/4/17,378,A,10.703826
USGS,11252275,10/5/17,332,A,9.401244
USGS,11252275,10/6/17,322,A,9.118074
USGS,11252275,10/7/17,312,A,8.834904
USGS,11252275,10/8/17,317,A,8.976489
USGS,11252275,10/9/17,334,A,9.457878
USGS,11252275,10/10/17,336,A,9.514512
USGS,11252275,10/11/17,330,A,9.34461
USGS,11252275,10/12/17,309,A,8.749953
USGS,11252275,10/13/17,303,A,8.580051
USGS,11252275,10/14/17,306,A,8.665002
USGS,11252275,10/15/17,331,A,9.372927
USGS,11252275,10/16/17,331,A,9.372927
USGS,11252275,10/17/17,330,A,9.34461
USGS,11252275,10/18/17,332,A,9.401244
USGS,11252275,10/19/17,326,A,9.231342
USGS,11252275,10/20/17,327,A,9.259659
USGS,11252275,10/21/17,322,A,9.118074
USGS,11252275,10/22/17,328,A,9.287976
USGS,11252275,10/23/17,329,A,9.316293
USGS,11252275,10/24/17,323,A,9.146391
USGS,11252275,10/25/17,322,A,9.118074
USGS,11252275,10/26/17,304,A,8.608368
USGS,11252275,10/27/17,309,A,8.749953
USGS,11252275,10/28/17,340,A,9.62778
USGS,11252275,10/29/17,352,A,9.967584
USGS,11252275,10/30/17,348,A,9.854316
USGS,11252275,10/31/17,361,A,10.222437
USGS,11252275,11/1/17,359,A,10.165803
USGS,11252275,11/2/17,363,A,10.279071
USGS,11252275,11/3/17,362,A,10.250754
USGS,11252275,11/4/17,372,A,10.533924
USGS,11252275,11/5/17,374,A,10.590558
USGS,11252275,11/6/17,378,A,10.703826
USGS,11252275,11/7/17,367,A,10.392339
USGS,11252275,11/8/17,367,A,10.392339
USGS,11252275,11/9/17,370,A,10.47729
USGS,11252275,11/10/17,368,A,10.420656
USGS,11252275,11/11/17,376,A,10.647192
USGS,11252275,11/12/17,370,A,10.47729
USGS,11252275,11/13/17,369,A,10.448973
USGS,11252275,11/14/17,367,A,10.392339
USGS,11252275,11/15/17,364,A,10.307388
USGS,11252275,11/16/17,362,A,10.250754
USGS,11252275,11/17/17,372,A,10.533924
USGS,11252275,11/18/17,367,A,10.392339
USGS,11252275,11/19/17,364,A,10.307388
USGS,11252275,11/20/17,359,A,10.165803
USGS,11252275,11/21/17,369,A,10.448973
USGS,11252275,11/22/17,393,A,11.128581
USGS,11252275,11/23/17,395,A,11.185215
USGS,11252275,11/24/17,395,A,11.185215
USGS,11252275,11/25/17,383,A,10.845411
USGS,11252275,11/26/17,357,A,10.109169
USGS,11252275,11/27/17,376,A,10.647192
USGS,11252275,11/28/17,364,A,10.307388
USGS,11252275,11/29/17,370,A,10.47729
USGS,11252275,11/30/17,364,A,10.307388
USGS,11252275,12/1/17,364,A,10.307388
USGS,11252275,12/2/17,366,A,10.364022
USGS,11252275,12/3/17,371,A,10.505607
USGS,11252275,12/4/17,367,A,10.392339
USGS,11252275,12/5/17,366,A,10.364022
USGS,11252275,12/6/17,365,A,10.335705
USGS,11252275,12/7/17,368,A,10.420656
USGS,11252275,12/8/17,366,A,10.364022
USGS,11252275,12/9/17,367,A,10.392339
USGS,11252275,12/10/17,370,A,10.47729
USGS,11252275,12/11/17,367,A,10.392339
USGS,11252275,12/12/17,366,A,10.364022
USGS,11252275,12/13/17,366,A,10.364022
USGS,11252275,12/14/17,367,A,10.392339
USGS,11252275,12/15/17,368,A,10.420656
USGS,11252275,12/16/17,371,A,10.505607
USGS,11252275,12/17/17,368,A,10.420656
USGS,11252275,12/18/17,362,A,10.250754
USGS,11252275,12/19/17,360,A,10.19412
USGS,11252275,12/20/17,364,A,10.307388
USGS,11252275,12/21/17,358,A,10.137486
USGS,11252275,12/22/17,380,A,10.76046
USGS,11252275,12/23/17,384,A,10.873728
USGS,11252275,12/24/17,382,A,10.817094
USGS,11252275,12/25/17,382,A,10.817094
USGS,11252275,12/26/17,379,A,10.732143
USGS,11252275,12/27/17,371,A,10.505607
USGS,11252275,12/28/17,356,A,10.080852
USGS,11252275,12/29/17,356,A,10.080852
USGS,11252275,12/30/17,351,A,9.939267
USGS,11252275,12/31/17,347,A,9.825999
USGS,11252275,1/1/18,340,A,9.62778
USGS,11252275,1/2/18,335,A,9.486195
USGS,11252275,1/3/18,336,A,9.514512
USGS,11252275,1/4/18,339,A,9.599463
USGS,11252275,1/5/18,364,A,10.307388
USGS,11252275,1/6/18,381,A,10.788777
USGS,11252275,1/7/18,376,A,10.647192
USGS,11252275,1/8/18,382,A,10.817094
USGS,11252275,1/9/18,393,A,11.128581
USGS,11252275,1/10/18,340,A,9.62778
USGS,11252275,1/11/18,336,A,9.514512
USGS,11252275,1/12/18,336,A,9.514512
USGS,11252275,1/13/18,336,A,9.514512
USGS,11252275,1/14/18,349,A,9.882633
USGS,11252275,1/15/18,349,A,9.882633
USGS,11252275,1/16/18,353,A,9.995901
USGS,11252275,1/17/18,382,A,10.817094
USGS,11252275,1/18/18,395,A,11.185215
USGS,11252275,1/19/18,396,A,11.213532
USGS,11252275,1/20/18,390,A,11.04363
USGS,11252275,1/21/18,389,A,11.015313
USGS,11252275,1/22/18,389,A,11.015313
USGS,11252275,1/23/18,392,A,11.100264
USGS,11252275,1/24/18,392,A,11.100264
USGS,11252275,1/25/18,402,A,11.383434
USGS,11252275,1/26/18,392,A,11.100264
USGS,11252275,1/27/18,395,A,11.185215
USGS,11252275,1/28/18,387,A,10.958679
USGS,11252275,1/29/18,394,A,11.156898
USGS,11252275,1/30/18,393,A,11.128581
USGS,11252275,1/31/18,399,A,11.298483
USGS,11252275,2/1/18,420,A,11.89314
USGS,11252275,2/2/18,419,A,11.864823
USGS,11252275,2/3/18,455,A,12.884235
USGS,11252275,2/4/18,551,A,15.602667
USGS,11252275,2/5/18,564,A,15.970788
USGS,11252275,2/6/18,522,A,14.781474
USGS,11252275,2/7/18,423,A,11.978091
USGS,11252275,2/8/18,419,A,11.864823
USGS,11252275,2/9/18,415,A,11.751555
USGS,11252275,2/10/18,416,A,11.779872
USGS,11252275,2/11/18,418,A,11.836506
USGS,11252275,2/12/18,415,A,11.751555
USGS,11252275,2/13/18,408,A,11.553336
USGS,11252275,2/14/18,366,A,10.364022
USGS,11252275,2/15/18,302,A,8.551734
USGS,11252275,2/16/18,301,A,8.523417
USGS,11252275,2/17/18,301,A,8.523417
USGS,11252275,2/18/18,305,A,8.636685
USGS,11252275,2/19/18,297,A,8.410149
USGS,11252275,2/20/18,352,A,9.967584
USGS,11252275,2/21/18,484,A,13.705428
USGS,11252275,2/22/18,477,A,13.507209
USGS,11252275,2/23/18,422,A,11.949774
USGS,11252275,2/24/18,259,A,7.334103
USGS,11252275,2/25/18,268,A,7.588956
USGS,11252275,2/26/18,278,A,7.872126
USGS,11252275,2/27/18,295,A,8.353515
USGS,11252275,2/28/18,298,A,8.438466
USGS,11252275,3/1/18,323,A,9.146391
USGS,11252275,3/2/18,387,A,10.958679
USGS,11252275,3/3/18,359,A,10.165803
USGS,11252275,3/4/18,316,A,8.948172
USGS,11252275,3/5/18,301,A,8.523417
USGS,11252275,3/6/18,298,A,8.438466
USGS,11252275,3/7/18,295,A,8.353515
USGS,11252275,3/8/18,301,A,8.523417
USGS,11252275,3/9/18,303,A,8.580051
USGS,11252275,3/10/18,301,A,8.523417
USGS,11252275,3/11/18,299,A,8.466783
USGS,11252275,3/12/18,300,A,8.4951
USGS,11252275,3/13/18,304,A,8.608368
USGS,11252275,3/14/18,302,A,8.551734
USGS,11252275,3/15/18,297,A,8.410149
USGS,11252275,3/16/18,304,A,8.608368
USGS,11252275,3/17/18,299,A,8.466783
USGS,11252275,3/18/18,301,A,8.523417
USGS,11252275,3/19/18,298,A,8.438466
USGS,11252275,3/20/18,306,A,8.665002
USGS,11252275,3/21/18,325,A,9.203025
USGS,11252275,3/22/18,472,A,13.365624
USGS,11252275,3/23/18,1130,A,31.99821
USGS,11252275,3/24/18,435,A,12.317895
USGS,11252275,3/25/18,425,A,12.034725
USGS,11252275,3/26/18,363,A,10.279071
USGS,11252275,3/27/18,334,A,9.457878
USGS,11252275,3/28/18,343,A,9.712731
USGS,11252275,3/29/18,376,A,10.647192
USGS,11252275,3/30/18,366,A,10.364022
USGS,11252275,3/31/18,371,A,10.505607
USGS,11252275,4/1/18,368,A,10.420656
USGS,11252275,4/2/18,357,A,10.109169
USGS,11252275,4/3/18,355,A,10.052535
USGS,11252275,4/4/18,567,A,16.055739
USGS,11252275,4/5/18,564,A,15.970788
USGS,11252275,4/6/18,412,A,11.666604
USGS,11252275,4/7/18,370,A,10.47729
USGS,11252275,4/8/18,365,A,10.335705
USGS,11252275,4/9/18,363,A,10.279071
USGS,11252275,4/10/18,356,A,10.080852
USGS,11252275,4/11/18,353,A,9.995901
USGS,11252275,4/12/18,350,A,9.91095
USGS,11252275,4/13/18,344,A,9.741048
USGS,11252275,4/14/18,339,A,9.599463
USGS,11252275,4/15/18,337,A,9.542829
USGS,11252275,4/16/18,346,A,9.797682
USGS,11252275,4/17/18,344,A,9.741048
USGS,11252275,4/18/18,343,A,9.712731
USGS,11252275,4/19/18,320,A,9.06144
USGS,11252275,4/20/18,317,A,8.976489
USGS,11252275,4/21/18,350,A,9.91095
USGS,11252275,4/22/18,356,A,10.080852
USGS,11252275,4/23/18,370,A,10.47729
USGS,11252275,4/24/18,342,A,9.684414
USGS,11252275,4/25/18,333,A,9.429561
USGS,11252275,4/26/18,340,A,9.62778
USGS,11252275,4/27/18,339,A,9.599463
USGS,11252275,4/28/18,340,A,9.62778
USGS,11252275,4/29/18,352,A,9.967584
USGS,11252275,4/30/18,365,A,10.335705
USGS,11252275,5/1/18,392,A,11.100264
USGS,11252275,5/2/18,384,A,10.873728
USGS,11252275,5/3/18,361,A,10.222437
USGS,11252275,5/4/18,354,A,10.024218
USGS,11252275,5/5/18,337,A,9.542829
USGS,11252275,5/6/18,311,A,8.806587
USGS,11252275,5/7/18,313,A,8.863221
USGS,11252275,5/8/18,325,A,9.203025
USGS,11252275,5/9/18,329,A,9.316293
USGS,11252275,5/10/18,323,A,9.146391
USGS,11252275,5/11/18,344,A,9.741048
USGS,11252275,5/12/18,376,A,10.647192
USGS,11252275,5/13/18,382,A,10.817094
USGS,11252275,5/14/18,373,A,10.562241
USGS,11252275,5/15/18,351,A,9.939267
USGS,11252275,5/16/18,344,A,9.741048
USGS,11252275,5/17/18,348,A,9.854316
USGS,11252275,5/18/18,342,A,9.684414
USGS,11252275,5/19/18,337,A,9.542829
USGS,11252275,5/20/18,346,A,9.797682
USGS,11252275,5/21/18,345,A,9.769365
USGS,11252275,5/22/18,336,A,9.514512
USGS,11252275,5/23/18,337,A,9.542829
USGS,11252275,5/24/18,337,A,9.542829
USGS,11252275,5/25/18,335,A,9.486195
USGS,11252275,5/26/18,346,A,9.797682
USGS,11252275,5/27/18,367,A,10.392339
USGS,11252275,5/28/18,358,A,10.137486
USGS,11252275,5/29/18,333,A,9.429561
USGS,11252275,5/30/18,341,A,9.656097
USGS,11252275,5/31/18,353,A,9.995901
USGS,11252275,6/1/18,353,A,9.995901
USGS,11252275,6/2/18,348,A,9.854316
USGS,11252275,6/3/18,342,A,9.684414
USGS,11252275,6/4/18,356,A,10.080852
USGS,11252275,6/5/18,359,A,10.165803
USGS,11252275,6/6/18,360,A,10.19412
USGS,11252275,6/7/18,351,A,9.939267
USGS,11252275,6/8/18,343,A,9.712731
USGS,11252275,6/9/18,350,A,9.91095
USGS,11252275,6/10/18,366,A,10.364022
USGS,11252275,6/11/18,381,A,10.788777
USGS,11252275,6/12/18,378,A,10.703826
USGS,11252275,6/13/18,358,A,10.137486
USGS,11252275,6/14/18,362,A,10.250754
USGS,11252275,6/15/18,361,A,10.222437
USGS,11252275,6/16/18,359,A,10.165803
USGS,11252275,6/17/18,352,A,9.967584
USGS,11252275,6/18/18,368,A,10.420656
USGS,11252275,6/19/18,405,A,11.468385
USGS,11252275,6/20/18,386,A,10.930362
USGS,11252275,6/21/18,387,A,10.958679
USGS,11252275,6/22/18,384,A,10.873728
USGS,11252275,6/23/18,382,A,10.817094
USGS,11252275,6/24/18,370,A,10.47729
USGS,11252275,6/25/18,394,A,11.156898
USGS,11252275,6/26/18,400,A,11.3268
USGS,11252275,6/27/18,386,A,10.930362
USGS,11252275,6/28/18,386,A,10.930362
USGS,11252275,6/29/18,388,A,10.986996
USGS,11252275,6/30/18,384,A,10.873728
USGS,11252275,7/1/18,383,A,10.845411
USGS,11252275,7/2/18,376,A,10.647192
USGS,11252275,7/3/18,374,A,10.590558
USGS,11252275,7/4/18,368,A,10.420656
USGS,11252275,7/5/18,360,A,10.19412
USGS,11252275,7/6/18,359,A,10.165803
USGS,11252275,7/7/18,349,A,9.882633
USGS,11252275,7/8/18,359,A,10.165803
USGS,11252275,7/9/18,405,A,11.468385
USGS,11252275,7/10/18,386,A,10.930362
USGS,11252275,7/11/18,383,A,10.845411
USGS,11252275,7/12/18,374,A,10.590558
USGS,11252275,7/13/18,365,A,10.335705
USGS,11252275,7/14/18,358,A,10.137486
USGS,11252275,7/15/18,363,A,10.279071
USGS,11252275,7/16/18,370,A,10.47729
USGS,11252275,7/17/18,360,A,10.19412
USGS,11252275,7/18/18,363,A,10.279071
USGS,11252275,7/19/18,363,A,10.279071
USGS,11252275,7/20/18,365,A,10.335705
USGS,11252275,7/21/18,375,A,10.618875
USGS,11252275,7/22/18,378,A,10.703826
USGS,11252275,7/23/18,378,A,10.703826
USGS,11252275,7/24/18,369,A,10.448973
USGS,11252275,7/25/18,372,A,10.533924
USGS,11252275,7/26/18,372,A,10.533924
USGS,11252275,7/27/18,362,A,10.250754
USGS,11252275,7/28/18,360,A,10.19412
USGS,11252275,7/29/18,370,A,10.47729
USGS,11252275,7/30/18,378,A,10.703826
USGS,11252275,7/31/18,374,A,10.590558
USGS,11252275,8/1/18,374,A,10.590558
USGS,11252275,8/2/18,377,A,10.675509
USGS,11252275,8/3/18,381,A,10.788777
USGS,11252275,8/4/18,367,A,10.392339
USGS,11252275,8/5/18,363,A,10.279071
USGS,11252275,8/6/18,381,A,10.788777
USGS,11252275,8/7/18,401,A,11.355117
USGS,11252275,8/8/18,379,A,10.732143
USGS,11252275,8/9/18,381,A,10.788777
USGS,11252275,8/10/18,376,A,10.647192
USGS,11252275,8/11/18,364,A,10.307388
USGS,11252275,8/12/18,352,A,9.967584
USGS,11252275,8/13/18,362,A,10.250754
USGS,11252275,8/14/18,372,A,10.533924
USGS,11252275,8/15/18,363,A,10.279071
USGS,11252275,8/16/18,368,A,10.420656
USGS,11252275,8/17/18,403,A,11.411751
USGS,11252275,8/18/18,399,A,11.298483
USGS,11252275,8/19/18,396,A,11.213532
USGS,11252275,8/20/18,405,A,11.468385
USGS,11252275,8/21/18,422,A,11.949774
USGS,11252275,8/22/18,405,A,11.468385
USGS,11252275,8/23/18,405,A,11.468385
USGS,11252275,8/24/18,406,A,11.496702
USGS,11252275,8/25/18,385,A,10.902045
USGS,11252275,8/26/18,354,A,10.024218
USGS,11252275,8/27/18,363,A,10.279071
USGS,11252275,8/28/18,375,A,10.618875
USGS,11252275,8/29/18,367,A,10.392339
USGS,11252275,8/30/18,373,A,10.562241
USGS,11252275,8/31/18,378,A,10.703826
USGS,11252275,9/1/18,373,A,10.562241
USGS,11252275,9/2/18,369,A,10.448973
USGS,11252275,9/3/18,383,A,10.845411
USGS,11252275,9/4/18,393,A,11.128581
USGS,11252275,9/5/18,398,A,11.270166
USGS,11252275,9/6/18,389,A,11.015313
USGS,11252275,9/7/18,376,A,10.647192
USGS,11252275,9/8/18,365,A,10.335705
USGS,11252275,9/9/18,362,A,10.250754
USGS,11252275,9/10/18,371,A,10.505607
USGS,11252275,9/11/18,392,A,11.100264
USGS,11252275,9/12/18,390,A,11.04363
USGS,11252275,9/13/18,379,A,10.732143
USGS,11252275,9/14/18,373,A,10.562241
USGS,11252275,9/15/18,376,A,10.647192
USGS,11252275,9/16/18,377,A,10.675509
USGS,11252275,9/17/18,378,A,10.703826
USGS,11252275,9/18/18,380,A,10.76046
USGS,11252275,9/19/18,385,A,10.902045
USGS,11252275,9/20/18,390,A,11.04363
USGS,11252275,9/21/18,392,A,11.100264
USGS,11252275,9/22/18,383,A,10.845411
USGS,11252275,9/23/18,374,A,10.590558
USGS,11252275,9/24/18,378,A,10.703826
USGS,11252275,9/25/18,391,A,11.071947
USGS,11252275,9/26/18,406,A,11.496702
USGS,11252275,9/27/18,386,A,10.930362
USGS,11252275,9/28/18,380,A,10.76046
USGS,11252275,9/29/18,356,A,10.080852
USGS,11252275,9/30/18,354,A,10.024218
USGS,11252275,10/1/18,360,A,10.19412
USGS,11252275,10/2/18,376,A,10.647192
USGS,11252275,10/3/18,390,A,11.04363
USGS,11252275,10/4/18,394,A,11.156898
USGS,11252275,10/5/18,395,A,11.185215
USGS,11252275,10/6/18,399,A,11.298483
USGS,11252275,10/7/18,388,A,10.986996
USGS,11252275,10/8/18,362,A,10.250754
USGS,11252275,10/9/18,360,A,10.19412
USGS,11252275,10/10/18,356,A,10.080852
USGS,11252275,10/11/18,355,A,10.052535
USGS,11252275,10/12/18,338,A,9.571146
USGS,11252275,10/13/18,368,A,10.420656
USGS,11252275,10/14/18,363,A,10.279071
USGS,11252275,10/15/18,373,A,10.562241
USGS,11252275,10/16/18,376,A,10.647192
USGS,11252275,10/17/18,345,A,9.769365
USGS,11252275,10/18/18,356,A,10.080852
USGS,11252275,10/19/18,378,A,10.703826
USGS,11252275,10/20/18,379,A,10.732143
USGS,11252275,10/21/18,377,A,10.675509
USGS,11252275,10/22/18,374,A,10.590558
USGS,11252275,10/23/18,374,A,10.590558
USGS,11252275,10/24/18,374,A,10.590558
USGS,11252275,10/25/18,332,A,9.401244
USGS,11252275,10/26/18,314,A,8.891538
USGS,11252275,10/27/18,315,A,8.919855
USGS,11252275,10/28/18,325,A,9.203025
USGS,11252275,10/29/18,341,A,9.656097
USGS,11252275,10/30/18,359,A,10.165803
USGS,11252275,10/31/18,395,A,11.185215
USGS,11252275,11/1/18,398,A,11.270166
USGS,11252275,11/2/18,395,A,11.185215
USGS,11252275,11/3/18,398,A,11.270166
USGS,11252275,11/4/18,398,A,11.270166
USGS,11252275,11/5/18,398,A,11.270166
USGS,11252275,11/6/18,379,A,10.732143
USGS,11252275,11/7/18,378,A,10.703826
USGS,11252275,11/8/18,368,A,10.420656
USGS,11252275,11/9/18,408,A,11.553336
USGS,11252275,11/10/18,406,A,11.496702
USGS,11252275,11/11/18,402,A,11.383434
USGS,11252275,11/12/18,408,A,11.553336
USGS,11252275,11/13/18,420,A,11.89314
USGS,11252275,11/14/18,454,A,12.855918
USGS,11252275,11/15/18,457,A,12.940869
USGS,11252275,11/16/18,452,A,12.799284
USGS,11252275,11/17/18,428,A,12.119676
USGS,11252275,11/18/18,434,A,12.289578
USGS,11252275,11/19/18,433,A,12.261261
USGS,11252275,11/20/18,418,A,11.836506
USGS,11252275,11/21/18,395,A,11.185215
USGS,11252275,11/22/18,418,A,11.836506
USGS,11252275,11/23/18,397,A,11.241849
USGS,11252275,11/24/18,403,A,11.411751
USGS,11252275,11/25/18,395,A,11.185215
USGS,11252275,11/26/18,395,A,11.185215
USGS,11252275,11/27/18,395,A,11.185215
USGS,11252275,11/28/18,433,A,12.261261
USGS,11252275,11/29/18,383,A,10.845411
USGS,11252275,11/30/18,379,A,10.732143
USGS,11252275,12/1/18,372,A,10.533924
USGS,11252275,12/2/18,370,A,10.47729
USGS,11252275,12/3/18,391,A,11.071947
USGS,11252275,12/4/18,390,A,11.04363
USGS,11252275,12/5/18,396,A,11.213532
USGS,11252275,12/6/18,396,A,11.213532
USGS,11252275,12/7/18,391,A,11.071947
USGS,11252275,12/8/18,390,A,11.04363
USGS,11252275,12/9/18,389,A,11.015313
USGS,11252275,12/10/18,390,A,11.04363
USGS,11252275,12/11/18,389,A,11.015313
USGS,11252275,12/12/18,387,A,10.958679
USGS,11252275,12/13/18,387,A,10.958679
USGS,11252275,12/14/18,390,A,11.04363
USGS,11252275,12/15/18,376,A,10.647192
USGS,11252275,12/16/18,379,A,10.732143
USGS,11252275,12/17/18,403,A,11.411751
USGS,11252275,12/18/18,389,A,11.015313
USGS,11252275,12/19/18,385,A,10.902045
USGS,11252275,12/20/18,385,A,10.902045
USGS,11252275,12/21/18,381,A,10.788777
USGS,11252275,12/22/18,381,A,10.788777
USGS,11252275,12/23/18,385,A,10.902045
USGS,11252275,12/24/18,381,A,10.788777
USGS,11252275,12/25/18,384,A,10.873728
USGS,11252275,12/26/18,376,A,10.647192
USGS,11252275,12/27/18,378,A,10.703826
USGS,11252275,12/28/18,410,A,11.60997
USGS,11252275,12/29/18,412,A,11.666604
USGS,11252275,12/30/18,410,A,11.60997
USGS,11252275,12/31/18,413,A,11.694921
USGS,11252275,1/1/19,416,A,11.779872
USGS,11252275,1/2/19,411,A,11.638287
USGS,11252275,1/3/19,407,A,11.525019
USGS,11252275,1/4/19,405,A,11.468385
USGS,11252275,1/5/19,417,A,11.808189
USGS,11252275,1/6/19,433,A,12.261261
USGS,11252275,1/7/19,430,A,12.17631
USGS,11252275,1/8/19,401,A,11.355117
USGS,11252275,1/9/19,374,A,10.590558
USGS,11252275,1/10/19,372,A,10.533924
USGS,11252275,1/11/19,374,A,10.590558
USGS,11252275,1/12/19,376,A,10.647192
USGS,11252275,1/13/19,404,A,11.440068
USGS,11252275,1/14/19,403,A,11.411751
USGS,11252275,1/15/19,374,A,10.590558
USGS,11252275,1/16/19,378,A,10.703826
USGS,11252275,1/17/19,442,A,12.516114
USGS,11252275,1/18/19,396,A,11.213532
USGS,11252275,1/19/19,382,A,10.817094
USGS,11252275,1/20/19,393,A,11.128581
USGS,11252275,1/21/19,400,A,11.3268
USGS,11252275,1/22/19,389,A,11.015313
USGS,11252275,1/23/19,393,A,11.128581
USGS,11252275,1/24/19,416,A,11.779872
USGS,11252275,1/25/19,416,A,11.779872
USGS,11252275,1/26/19,413,A,11.694921
USGS,11252275,1/27/19,411,A,11.638287
USGS,11252275,1/28/19,412,A,11.666604
USGS,11252275,1/29/19,409,A,11.581653
USGS,11252275,1/30/19,382,A,10.817094
USGS,11252275,1/31/19,385,A,10.902045
USGS,11252275,2/1/19,386,A,10.930362
USGS,11252275,2/2/19,413,A,11.694921
USGS,11252275,2/3/19,375,A,10.618875
USGS,11252275,2/4/19,368,A,10.420656
USGS,11252275,2/5/19,510,A,14.44167
USGS,11252275,2/6/19,484,A,13.705428
USGS,11252275,2/7/19,415,A,11.751555
USGS,11252275,2/8/19,364,A,10.307388
USGS,11252275,2/9/19,397,A,11.241849
USGS,11252275,2/10/19,620,A,17.55654
USGS,11252275,2/11/19,848,A,24.012816
USGS,11252275,2/12/19,686,A,19.425462
USGS,11252275,2/13/19,652,A,18.462684
USGS,11252275,2/14/19,619,A,17.528223
USGS,11252275,2/15/19,798,A,22.596966
USGS,11252275,2/16/19,1010,A,28.60017
USGS,11252275,2/17/19,977,A,27.665709
USGS,11252275,2/18/19,862,A,24.409254
USGS,11252275,2/19/19,746,A,21.124482
USGS,11252275,2/20/19,738,A,20.897946
USGS,11252275,2/21/19,728,A,20.614776
USGS,11252275,2/22/19,701,A,19.850217
USGS,11252275,2/23/19,686,A,19.425462
USGS,11252275,2/24/19,693,A,19.623681
USGS,11252275,2/25/19,686,A,19.425462
USGS,11252275,2/26/19,678,A,19.198926
USGS,11252275,2/27/19,669,A,18.944073
USGS,11252275,2/28/19,639,A,18.094563
USGS,11252275,3/1/19,544,A,15.404448
USGS,11252275,3/2/19,457,A,12.940869
USGS,11252275,3/3/19,659,A,18.660903
USGS,11252275,3/4/19,506,A,14.328402
USGS,11252275,3/5/19,464,A,13.139088
USGS,11252275,3/6/19,495,A,14.016915
USGS,11252275,3/7/19,521,A,14.753157
USGS,11252275,3/8/19,578,A,16.367226
USGS,11252275,3/9/19,556,A,15.744252
USGS,11252275,3/10/19,528,A,14.951376
USGS,11252275,3/11/19,509,A,14.413353
USGS,11252275,3/12/19,495,A,14.016915
USGS,11252275,3/13/19,484,A,13.705428
USGS,11252275,3/14/19,475,A,13.450575
USGS,11252275,3/15/19,533,A,15.092961
USGS,11252275,3/16/19,1130,A,31.99821
USGS,11252275,3/17/19,1540,A,43.60818
USGS,11252275,3/18/19,1970,A,55.78449
USGS,11252275,3/19/19,2470,A,69.94299
USGS,11252275,3/20/19,2740,A,77.58858
USGS,11252275,3/21/19,2720,A:e,77.02224
USGS,11252275,3/22/19,2710,A:e,76.73907
USGS,11252275,3/23/19,2710,A:e,76.73907
USGS,11252275,3/24/19,2700,A:e,76.4559
USGS,11252275,3/25/19,2690,A:e,76.17273
USGS,11252275,3/26/19,2680,A:e,75.88956
USGS,11252275,3/27/19,2670,A:e,75.60639
USGS,11252275,3/28/19,2630,A:e,74.47371
USGS,11252275,3/29/19,2510,A:e,71.07567
USGS,11252275,3/30/19,2380,A:e,67.39446
USGS,11252275,3/31/19,2250,A:e,63.71325
USGS,11252275,4/1/19,2080,A:e,58.89936
USGS,11252275,4/2/19,1750,A:e,49.55475
USGS,11252275,4/3/19,1460,A:e,41.34282
USGS,11252275,4/4/19,1200,A:e,33.9804
